latitude,longitude,Time,temp_station,solar_station,LST,veg_p,man_p,wat_p,canopy_p,AAT,date
33.940778,-83.465319,2019-09-18 12:26:00,77.5,285.0,16.75,0.56,0.44,0.0,0.01,26.94,2019-09-18
33.922105,-83.347711,2019-09-18 12:22:00,77.3,352.0,16.15,0.68,0.32,0.0,0.18,25.0,2019-09-18
33.962292,-83.376918,2019-09-18 12:27:00,77.55,269.0,12.45,0.67,0.29,0.0,0.06,26.31,2019-09-18
33.948384,-83.391112,2019-09-18 12:27:00,77.55,269.0,13.85,0.67,0.33,0.0,0.0,25.56,2019-09-18
33.972487,-83.374584,2019-09-18 11:32:00,76.9,336.0,11.35,0.15,0.85,0.0,0.03,24.81,2019-09-18
33.939569,-83.45367,2019-09-18 12:21:00,77.3,340.59375,17.35,0.56,0.44,0.0,0.0,26.021875,2019-09-18
33.939222,-83.38654,2019-09-18 12:07:00,77.05,204.0,14.95,0.0,1.0,0.0,0.0,25.81,2019-09-18
33.989519,-83.398157,2019-09-18 12:04:00,77.1,186.0,12.25,0.43,0.57,0.0,0.01,25.44,2019-09-18
33.938527,-83.373059,2019-09-18 12:21:00,77.3,315.5,11.85,0.65,0.35,0.0,0.28,26.0,2019-09-18
33.959341,-83.359592,2019-09-18 11:38:00,77.0,229.0,15.25,0.29,0.71,0.0,0.08,25.12,2019-09-18
33.968958,-83.408817,2019-09-18 11:54:00,77.1,253.0,12.35,0.04,0.96,0.0,0.01,25.25,2019-09-18
33.996572,-83.335993,2019-09-18 12:02:00,77.1,158.0,16.75,0.11,0.89,0.0,0.01,27.06,2019-09-18
33.946631,-83.350383,2019-09-18 11:56:00,77.1,236.0,15.15,0.56,0.44,0.0,0.09,25.37,2019-09-18
33.951319,-83.409979,2019-09-18 11:57:00,77.1,221.5,14.45,0.06,0.94,0.0,0.08,25.81,2019-09-18
33.952151,-83.410123,2019-09-18 11:56:00,77.07727273,276.2272727,12.45,0.08,0.92,0.0,0.04,25.60363636,2019-09-18
33.937303,-83.320081,2019-09-18 11:37:00,76.95,248.0,15.65,0.0,1.0,0.0,0.03,25.75,2019-09-18
33.964244,-83.429985,2019-09-18 11:43:00,77.0,209.5,15.45,0.78,0.22,0.0,0.01,25.06,2019-09-18
33.959586,-83.370556,2019-09-18 11:39:00,77.08918919,235.4054054,13.35,0.02,0.98,0.0,0.03,25.24405405,2019-09-18
33.944542,-83.379879,2019-09-18 11:59:00,77.03,199.55,14.35,0.62,0.37,0.0,0.14,25.334,2019-09-18
33.955748,-83.348768,2019-09-18 11:30:00,76.8,366.0,16.65,0.55,0.16,0.0,0.11,24.5,2019-09-18
33.940159,-83.325096,2019-09-18 11:53:00,77.1,252.0,15.85,0.07,0.93,0.0,0.02,25.31,2019-09-18
33.951731,-83.376888,2019-09-18 11:43:00,77.0,227.875,13.25,0.0,0.93,0.04,0.09,26.045,2019-09-18
34.026159,-83.324765,2019-09-18 11:38:00,77.0,229.0,15.95,0.4,0.6,0.0,0.06,25.56,2019-09-18
33.938151,-83.321301,2019-09-18 11:53:00,77.1,252.0,15.75,0.55,0.45,0.0,0.01,25.69,2019-09-18
33.949324,-83.409703,2019-09-18 11:59:00,77.1,177.5,14.95,0.0,1.0,0.0,0.02,25.87,2019-09-18
33.940057,-83.462628,2019-09-18 12:24:00,77.4,304.0,16.55,0.46,0.54,0.0,0.07,25.94,2019-09-18
33.976707,-83.366527,2019-09-18 11:31:00,76.85,351.0,13.85,0.84,0.11,0.0,0.01,26.12,2019-09-18
33.936899,-83.384176,2019-09-18 11:48:00,77.1,304.0,14.95,0.48,0.52,0.0,0.13,26.0,2019-09-18
33.933515,-83.311538,2019-09-18 11:50:00,77.1,290.0,15.95,0.23,0.77,0.0,0.06,27.31,2019-09-18
33.92165,-83.342616,2019-09-18 12:16:00,77.1,318.0,18.65,0.0,1.0,0.0,0.03,25.31,2019-09-18
33.950944,-83.409981,2019-09-18 12:14:00,77.1,324.0,14.85,0.13,0.84,0.03,0.02,26.85666667,2019-09-18
33.953722,-83.412653,2019-09-18 12:11:00,77.0,288.5,12.35,0.0,0.97,0.03,0.05,25.25,2019-09-18
33.966713,-83.37134,2019-09-18 12:10:00,77.0,204.6315789,12.85,0.05,0.95,0.0,0.09,25.85105263,2019-09-18
33.951817,-83.374401,2019-09-18 11:31:00,76.85,351.0,12.75,0.03,0.59,0.0,0.03,25.81,2019-09-18
33.957002,-83.373982,2019-09-18 11:52:00,77.1,251.0,14.75,0.0,1.0,0.0,0.09,26.06,2019-09-18
33.964976,-83.334711,2019-09-18 12:16:00,77.1,318.0,11.95,0.11,0.89,0.0,0.03,25.81,2019-09-18
33.948079,-83.417318,2019-09-18 12:09:00,77.0,232.0,15.05,0.25,0.74,0.0,0.02,26.12,2019-09-18
33.985568,-83.419203,2019-09-18 12:10:00,77.0,255.0,19.15,0.14,0.86,0.0,0.05,25.75,2019-09-18
33.998357,-83.409323,2019-09-18 12:14:00,77.1,327.0,18.75,0.84,0.1,0.0,0.01,24.81,2019-09-18
33.972645,-83.43677,2019-09-18 11:46:00,77.0,283.0,12.45,0.92,0.08,0.0,0.06,24.81,2019-09-18
33.954345,-83.378283,2019-09-18 12:13:00,77.05,324.5,13.45,0.49,0.51,0.0,0.02,25.5,2019-09-18
33.948756,-83.414896,2019-09-18 12:08:00,77.0,209.0,14.95,0.09,0.91,0.0,0.01,25.93090909,2019-09-18
33.952887,-83.375582,2019-09-18 11:41:00,77.0,172.5,14.15,0.26,0.74,0.0,0.0,25.44,2019-09-18
33.921322,-83.348251,2019-09-18 12:08:00,77.0,209.0,16.55,0.02,0.95,0.03,0.09,25.06,2019-09-18
33.940514,-83.372044,2019-09-18 12:21:00,77.3,315.5,11.35,0.54,0.46,0.0,0.02,26.23666667,2019-09-18
33.92507,-83.378583,2019-09-18 11:51:00,77.1,270.5,22.25,0.0,1.0,0.0,0.01,25.37,2019-09-18
33.969669,-83.437647,2019-09-18 11:46:00,77.0,283.0,15.05,0.8,0.18,0.0,0.18,24.87,2019-09-18
33.968458,-83.437684,2019-09-18 11:47:00,77.05,293.5,14.55,0.21,0.77,0.0,0.0,25.06,2019-09-18
33.960549,-83.413231,2019-09-18 11:39:00,77.0,198.0,12.35,0.57,0.36,0.02,0.07,25.19,2019-09-18
33.962857,-83.379951,2019-09-18 11:54:00,77.1,253.0,11.35,0.97,0.01,0.02,0.09,25.5,2019-09-18
33.974463,-83.414028,2019-09-18 11:40:00,77.0,167.0,17.35,0.13,0.87,0.0,0.04,25.44,2019-09-18
33.953715,-83.412487,2019-09-18 12:08:00,77.0,209.0,12.45,0.0,0.72,0.28,0.13,25.06,2019-09-18
33.927252,-83.355797,2019-09-18 12:07:00,77.05,204.0,18.25,0.01,0.99,0.0,0.01,25.19,2019-09-18
33.920922,-83.343154,2019-09-18 12:17:00,77.15,304.0,17.25,0.45,0.54,0.01,0.06,25.44,2019-09-18
33.956745,-83.372336,2019-09-18 11:35:00,76.95,280.5,15.25,0.0,1.0,0.0,0.06,25.0,2019-09-18
33.930866,-83.37963,2019-09-18 12:05:00,77.1,192.5,12.45,0.97,0.01,0.0,0.12,25.56,2019-09-18
33.930695,-83.380405,2019-09-18 12:05:00,77.1,192.5,13.95,0.37,0.63,0.0,0.12,25.44,2019-09-18
33.946298,-83.378582,2019-09-18 12:29:00,77.6,249.5,12.15,0.63,0.36,0.0,0.06,26.06,2019-09-18
33.946995,-83.378226,2019-09-18 11:59:00,77.1,177.5,12.55,0.22,0.76,0.02,0.17,24.87,2019-09-18
33.932267,-83.376278,2019-09-18 12:18:00,77.2,290.0,13.75,0.62,0.38,0.0,0.25,25.37,2019-09-18
33.962458,-83.397552,2019-09-18 11:57:00,77.1,217.875,11.55,0.0,1.0,0.0,0.04,26.27625,2019-09-18
33.933063,-83.310223,2019-09-18 11:39:00,77.0,198.0,16.15,0.0,1.0,0.0,0.01,25.44,2019-09-18
33.916927,-83.376439,2019-09-18 11:54:00,77.1,253.0,15.65,0.73,0.19,0.08,0.04,25.31,2019-09-18
33.983819,-83.417348,2019-09-18 12:09:00,77.0,232.0,20.15,0.86,0.14,0.0,0.11,25.87,2019-09-18
33.939704,-83.432166,2019-09-18 12:14:00,77.1,327.0,10.95,0.28,0.72,0.0,0.04,26.25,2019-09-18
33.944103,-83.377382,2019-09-18 11:59:00,77.23333333,213.3333333,13.45,0.18,0.75,0.03,0.09,25.83,2019-09-18
33.957076,-83.362595,2019-09-18 12:20:00,77.3,279.0,13.95,0.51,0.48,0.0,0.1,25.75,2019-09-18
33.921796,-83.341376,2019-09-18 12:14:00,77.1,327.0,19.25,0.62,0.26,0.08,0.06,25.19,2019-09-18
33.94244,-83.331256,2019-09-18 11:34:00,77.0,294.0,15.75,0.73,0.27,0.0,0.01,25.44,2019-09-18
33.965991,-83.430499,2019-09-18 11:48:00,77.1,304.0,15.85,0.33,0.48,0.0,0.11,25.25,2019-09-18
33.961528,-83.389895,2019-09-18 11:30:00,76.98,273.0333333,10.25,0.06,0.93,0.0,0.08,25.106,2019-09-18
33.953665,-83.412005,2019-09-18 12:12:00,77.0,322.0,12.35,0.02,0.83,0.15,0.02,25.31,2019-09-18
33.928565,-83.377871,2019-09-18 12:17:00,77.15,304.0,17.55,0.78,0.18,0.0,0.12,25.62,2019-09-18
33.962332,-83.412208,2019-09-18 11:30:00,76.8,366.0,12.95,0.55,0.45,0.0,0.05,25.19,2019-09-18
33.963947,-83.374344,2019-09-18 11:51:00,77.1,279.5,12.35,0.15,0.22,0.0,0.03,25.14923077,2019-09-18
33.97587,-83.351113,2019-09-18 11:52:00,77.1,251.0,16.35,0.68,0.14,0.18,0.0,25.56,2019-09-18
33.963607,-83.401536,2019-09-18 11:31:00,76.975,264.25,14.25,0.0,0.99,0.0,0.0,25.095,2019-09-18
33.949346,-83.41197,2019-09-18 12:16:00,77.1,318.0,15.15,0.02,0.98,0.0,0.01,26.69,2019-09-18
33.952974,-83.372229,2019-09-18 11:51:00,77.21538462,297.0384615,15.15,0.88,0.11,0.0,0.14,26.29923077,2019-09-18
33.940585,-83.464127,2019-09-18 12:25:00,77.45,294.5,16.65,0.09,0.91,0.0,0.03,26.4325,2019-09-18
33.958053,-83.355531,2019-09-18 11:35:00,76.95,280.5,13.25,0.9,0.1,0.0,0.13,25.06,2019-09-18
33.979468,-83.363068,2019-09-18 12:28:00,77.6,253.0,16.15,0.13,0.87,0.0,0.0,26.31,2019-09-18
34.023852,-83.31965,2019-09-18 11:40:00,77.0,167.0,16.15,0.11,0.89,0.0,0.0,25.69,2019-09-18
33.973846,-83.310737,2019-09-18 12:07:00,77.05,204.0,16.35,1.0,0.0,0.0,0.15,25.62,2019-09-18
33.985425,-83.411903,2019-09-18 12:07:00,77.05,204.0,18.55,0.98,0.0,0.0,0.04,25.44,2019-09-18
33.9214,-83.381391,2019-09-18 11:48:00,77.1,304.0,21.55,0.22,0.78,0.0,0.0,25.37,2019-09-18
33.944161,-83.380763,2019-09-18 11:46:00,77.0,283.0,14.75,0.57,0.43,0.0,0.0,25.87,2019-09-18
33.959632,-83.370744,2019-09-18 12:25:00,77.54375,269.8229167,13.25,0.89,0.11,0.0,0.09,25.71875,2019-09-18
33.970274,-83.410094,2019-09-18 11:36:00,77.00909091,204.8181818,14.35,0.38,0.58,0.0,0.01,25.44181818,2019-09-18
33.964657,-83.414595,2019-09-18 11:52:00,77.1,251.0,15.65,0.0,0.94,0.06,0.05,25.5,2019-09-18
33.955821,-83.376492,2019-09-18 11:33:00,76.95,315.0,14.15,0.49,0.47,0.03,0.04,25.69,2019-09-18
33.989981,-83.429512,2019-09-18 11:43:00,77.0,209.5,18.15,0.07,0.92,0.0,0.0,24.94,2019-09-18
33.930898,-83.378144,2019-09-18 12:17:00,77.175,297.0,11.95,0.75,0.25,0.0,0.09,25.3,2019-09-18
33.997269,-83.327208,2019-09-18 12:02:00,77.1,158.0,17.05,0.86,0.14,0.0,0.04,26.25,2019-09-18
33.960815,-83.386493,2019-09-18 11:59:00,77.01818182,233.6818182,11.05,0.19,0.78,0.03,0.06,25.21727273,2019-09-18
33.941062,-83.372179,2019-09-18 12:22:00,77.3,352.0,11.65,0.06,0.91,0.0,0.05,26.62,2019-09-18
33.966386,-83.432616,2019-09-18 11:50:00,77.1,290.0,15.45,0.73,0.24,0.0,0.01,24.81,2019-09-18
33.959592,-83.377502,2019-09-18 12:29:00,77.6,249.5,13.15,0.09,0.79,0.12,0.12,27.25,2019-09-18
33.9398,-83.324771,2019-09-18 11:35:00,76.95,280.5,15.75,0.01,0.99,0.0,0.0,25.75,2019-09-18
33.950195,-83.412894,2019-09-18 12:06:00,77.1,199.0,15.05,0.16,0.84,0.0,0.03,25.81,2019-09-18
33.954894,-83.353875,2019-09-18 12:24:00,77.4,304.0,14.75,0.37,0.63,0.0,0.02,25.44,2019-09-18
33.955416,-83.412089,2019-09-18 12:07:00,77.05,204.0,11.65,0.01,0.99,0.0,0.04,25.44,2019-09-18
33.948804,-83.389144,2019-09-18 12:27:00,77.55,269.0,13.35,0.14,0.82,0.04,0.08,25.44,2019-09-18
33.958485,-83.371146,2019-09-18 11:48:00,77.1,304.0,13.35,0.0,1.0,0.0,0.1,25.69,2019-09-18
33.914311,-83.375358,2019-09-18 11:56:00,77.1,236.0,17.25,0.44,0.53,0.03,0.03,25.19,2019-09-18
33.947426,-83.395189,2019-09-18 12:26:00,77.5,285.0,14.55,0.0,1.0,0.0,0.02,25.75,2019-09-18
33.929213,-83.377954,2019-09-18 12:17:00,77.15,304.0,15.35,0.98,0.0,0.0,0.1,25.56,2019-09-18
33.973351,-83.413217,2019-09-18 11:36:00,76.9,267.0,16.85,0.59,0.41,0.0,0.0,25.06,2019-09-18
33.944941,-83.371009,2019-09-18 11:57:00,77.1,221.5,10.85,0.31,0.69,0.0,0.12,25.25,2019-09-18
33.953112,-83.370625,2019-09-18 12:04:00,77.1,186.0,14.75,0.18,0.82,0.0,0.04,26.0,2019-09-18
33.956242,-83.352727,2019-09-18 11:31:00,76.85,351.0,14.25,0.23,0.77,0.0,0.08,24.56,2019-09-18
33.972928,-83.36569,2019-09-18 12:08:00,77.0,209.0,13.35,0.14,0.86,0.0,0.0,25.81,2019-09-18
33.95971,-83.37067,2019-09-18 11:38:00,77.01081871,229.0760234,13.35,0.0,0.99,0.01,0.04,25.42625731,2019-09-18
33.965095,-83.371829,2019-09-18 12:11:00,77.27272727,270.7727273,12.85,0.98,0.02,0.0,0.05,25.87,2019-09-18
33.962762,-83.413909,2019-09-18 11:51:00,77.1,215.7142857,14.75,0.09,0.7,0.0,0.0,25.49,2019-09-18
33.954054,-83.373038,2019-09-18 12:22:00,77.325,340.0,15.05,0.01,0.99,0.0,0.02,26.56,2019-09-18
33.970092,-83.367925,2019-09-18 11:48:00,77.1,304.0,14.55,0.32,0.68,0.0,0.04,25.81,2019-09-18
33.970118,-83.392338,2019-09-18 12:19:00,77.25,284.5,11.35,0.4,0.6,0.0,0.0,26.06,2019-09-18
33.945873,-83.409012,2019-09-18 12:00:00,77.1,148.0,21.25,0.0,1.0,0.0,0.02,26.0,2019-09-18
33.948243,-83.377847,2019-09-18 12:11:00,77.0,288.5,12.25,0.68,0.29,0.02,0.1,25.5,2019-09-18
33.96225,-83.395551,2019-09-18 11:32:00,76.9,336.0,11.15,0.01,0.99,0.0,0.02,25.25,2019-09-18
33.958397,-83.365843,2019-09-18 12:20:00,77.3,279.0,13.25,0.02,0.97,0.0,0.14,25.75,2019-09-18
33.932619,-83.382464,2019-09-18 12:03:00,77.1,172.0,14.05,0.42,0.58,0.0,0.13,25.19,2019-09-18
33.940623,-83.464312,2019-09-18 12:26:00,77.5,285.0,17.05,0.07,0.93,0.0,0.0,26.94,2019-09-18
33.937039,-83.373312,2019-09-18 12:02:00,77.16666667,210.5,11.85,0.36,0.58,0.06,0.02,25.5,2019-09-18
33.948493,-83.414446,2019-09-18 12:19:00,77.25,284.5,15.25,0.42,0.58,0.0,0.04,26.25,2019-09-18
33.960277,-83.330756,2019-09-18 12:10:00,77.0,255.0,15.65,1.0,0.0,0.0,0.03,26.0,2019-09-18
33.929566,-83.380655,2019-09-18 11:50:00,77.1,211.3333333,17.95,0.85,0.15,0.0,0.12,25.52,2019-09-18
34.024282,-83.331261,2019-09-18 11:38:00,77.0,229.0,15.95,0.42,0.42,0.02,0.13,25.69,2019-09-18
33.932705,-83.391826,2019-09-18 11:31:00,76.85,351.0,19.45,0.63,0.35,0.0,0.12,24.56,2019-09-18
33.978327,-83.414904,2019-09-18 11:41:00,77.0,172.5,17.65,0.21,0.79,0.0,0.03,25.37,2019-09-18
33.970208,-83.387173,2019-09-18 12:00:00,77.1,148.0,11.35,0.55,0.42,0.0,0.34,25.37,2019-09-18
33.959294,-83.323747,2019-09-18 12:10:00,77.0,255.0,15.95,0.95,0.0,0.0,0.14,25.87,2019-09-18
33.964623,-83.350987,2019-09-18 12:18:00,77.2,290.0,15.15,0.99,0.0,0.0,0.09,26.0,2019-09-18
33.957038,-83.376707,2019-09-18 11:33:00,77.00408163,328.2346939,13.95,0.34,0.64,0.02,0.17,25.62714286,2019-09-18
33.929476,-83.379182,2019-09-18 12:06:00,77.1,199.0,15.45,0.45,0.55,0.0,0.05,25.37,2019-09-18
33.948586,-83.390302,2019-09-18 11:30:00,76.8,366.0,13.55,0.26,0.74,0.0,0.07,25.31,2019-09-18
33.995632,-83.335284,2019-09-18 11:45:00,77.0874477,235.2845188,19.45,0.0,1.0,0.0,0.02,26.61305439,2019-09-18
33.961677,-83.384291,2019-09-18 12:21:00,77.3,315.5,12.55,0.03,0.97,0.0,0.0,25.25,2019-09-18
33.963793,-83.379153,2019-09-18 12:25:00,77.45,294.5,10.85,0.6,0.4,0.0,0.04,26.19,2019-09-18
33.938738,-83.386268,2019-09-18 12:05:00,77.1,197.0882353,14.65,0.04,0.9,0.06,0.02,25.54705882,2019-09-18
33.957605,-83.376357,2019-09-18 12:27:00,77.56470588,264.2941176,14.25,0.02,0.66,0.0,0.12,27.65470588,2019-09-18
33.957393,-83.376266,2019-09-18 12:03:00,77.175,228.25,14.25,0.0,0.87,0.0,0.04,26.22,2019-09-18
33.977104,-83.362778,2019-09-18 11:50:00,77.1,290.0,13.35,0.17,0.78,0.0,0.03,26.0,2019-09-18
33.960486,-83.374948,2019-09-18 11:52:00,77.1,251.0,14.65,0.0,0.98,0.02,0.2,25.19,2019-09-18
33.962562,-83.424946,2019-09-18 11:49:00,77.1,283.75,15.25,0.26,0.7,0.0,0.06,25.495,2019-09-18
33.931706,-83.358867,2019-09-18 12:25:00,77.45,294.5,12.75,0.59,0.41,0.0,0.01,25.69,2019-09-18
33.948561,-83.409581,2019-09-18 12:20:00,77.3,279.0,15.15,0.0,1.0,0.0,0.07,26.12,2019-09-18
33.948776,-83.389444,2019-09-18 11:30:00,76.8,366.0,13.45,0.08,0.72,0.2,0.01,25.25,2019-09-18
33.955737,-83.349833,2019-09-18 12:26:00,77.5,285.0,16.35,0.44,0.54,0.0,0.02,25.44,2019-09-18
33.957545,-83.376001,2019-09-18 12:26:00,77.5,285.0,14.25,0.0,1.0,0.0,0.01,27.19,2019-09-18
33.972252,-83.366003,2019-09-18 11:49:00,77.1,297.0,13.75,0.05,0.95,0.0,0.03,26.31,2019-09-18
33.973817,-83.388204,2019-09-18 12:01:00,77.1,153.0,11.95,0.54,0.46,0.0,0.02,25.31,2019-09-18
33.968397,-83.407818,2019-09-18 12:00:00,77.1,148.0,11.75,0.05,0.94,0.01,0.0,25.62,2019-09-18
33.943639,-83.381776,2019-09-18 11:46:00,77.0,283.0,14.85,0.16,0.73,0.0,0.03,25.94,2019-09-18
33.931987,-83.363657,2019-09-18 12:05:00,77.4,261.875,14.75,0.06,0.94,0.0,0.0,25.6875,2019-09-18
33.948298,-83.391481,2019-09-18 12:27:00,77.55,269.0,13.95,0.21,0.78,0.0,0.0,25.56,2019-09-18
33.959243,-83.370211,2019-09-18 11:46:00,77.05875,310.29375,13.25,0.04,0.96,0.0,0.05,25.73325,2019-09-18
33.950256,-83.377209,2019-09-18 12:01:00,77.1,153.0,12.65,0.25,0.72,0.0,0.06,25.25,2019-09-18
33.946981,-83.420847,2019-09-18 12:17:00,77.15,304.0,11.75,0.46,0.54,0.0,0.02,25.87,2019-09-18
33.923633,-83.341528,2019-09-18 12:15:00,77.1,322.5,17.25,0.0,1.0,0.0,0.01,25.06,2019-09-18
33.962006,-83.392844,2019-09-18 11:31:00,76.95,308.4,10.35,0.0,1.0,0.0,0.02,25.262,2019-09-18
33.949313,-83.386913,2019-09-18 12:29:00,77.6,249.5,14.35,0.0,0.96,0.04,0.03,25.56,2019-09-18
33.950787,-83.414572,2019-09-18 12:07:00,77.05,204.0,14.95,0.28,0.72,0.0,0.01,25.63125,2019-09-18
33.950968,-83.374178,2019-09-18 11:53:00,77.1,252.0,12.05,0.0,0.97,0.03,0.09,25.87,2019-09-18
33.960199,-83.381951,2019-09-18 11:56:00,77.1,242.8181818,11.75,0.21,0.77,0.02,0.1,25.65363636,2019-09-18
33.960621,-83.38444,2019-09-18 11:53:00,77.1,252.0,12.05,0.0,1.0,0.0,0.06,25.69,2019-09-18
33.920036,-83.34286,2019-09-18 12:13:00,77.05,324.5,14.75,0.26,0.74,0.0,0.01,25.31,2019-09-18
33.96153,-83.390502,2019-09-18 11:35:00,76.95,280.5,10.25,0.01,0.99,0.0,0.03,25.06,2019-09-18
33.950785,-83.37716,2019-09-18 11:44:00,77.0,241.0,13.05,0.16,0.84,0.0,0.06,26.25,2019-09-18
33.989355,-83.399424,2019-09-18 12:05:00,77.1,192.5,14.45,0.75,0.2,0.0,0.06,25.5,2019-09-18
33.956626,-83.391316,2019-09-18 11:59:00,77.1,177.5,10.35,0.27,0.72,0.0,0.09,25.56,2019-09-18
33.966784,-83.392766,2019-09-18 12:19:00,77.25,284.5,10.35,0.97,0.02,0.01,0.12,25.87,2019-09-18
33.92251,-83.380263,2019-09-18 11:49:00,77.1,297.0,20.05,0.58,0.42,0.0,0.03,25.25,2019-09-18
33.971554,-83.366644,2019-09-18 11:48:00,77.025,201.25,14.15,0.36,0.64,0.0,0.01,26.19,2019-09-18
33.9878,-83.339903,2019-09-18 11:54:00,77.1,253.0,16.15,0.42,0.49,0.0,0.02,26.06,2019-09-18
33.949032,-83.376473,2019-09-18 11:55:00,77.26666667,246.1666667,12.35,0.88,0.1,0.02,0.07,25.91666667,2019-09-18
33.961955,-83.393583,2019-09-18 11:58:00,77.1,207.0,10.25,0.14,0.86,0.0,0.02,25.06,2019-09-18
33.952123,-83.355584,2019-09-18 12:22:00,77.3,352.0,12.15,0.94,0.06,0.0,0.05,25.25,2019-09-18
33.96352,-83.374146,2019-09-18 11:39:00,77.0,198.0,13.15,0.23,0.73,0.04,0.0,25.94,2019-09-18
33.952941,-83.376442,2019-09-18 11:42:00,77.0,178.0,13.95,0.14,0.86,0.0,0.28,25.69,2019-09-18
33.944773,-83.3396,2019-09-18 11:33:00,76.95,315.0,15.45,0.47,0.4,0.13,0.12,25.81,2019-09-18
33.956467,-83.373659,2019-09-18 12:07:00,77.05,204.0,15.35,0.04,0.96,0.0,0.09,25.75,2019-09-18
33.966586,-83.405544,2019-09-18 12:00:00,77.1,148.0,11.25,0.07,0.93,0.0,0.06,25.56,2019-09-18
33.94469,-83.379921,2019-09-18 12:29:00,77.6,249.5,13.85,0.55,0.45,0.0,0.11,26.25,2019-09-18
33.946029,-83.402908,2019-09-18 12:24:00,77.23333333,314.6666667,15.55,0.0,1.0,0.0,0.02,25.81,2019-09-18
33.965737,-83.372054,2019-09-18 11:30:00,76.9,272.0,12.55,0.15,0.85,0.0,0.03,25.375,2019-09-18
33.96376,-83.414274,2019-09-18 11:52:00,77.1,251.0,15.15,0.74,0.1,0.01,0.08,25.56,2019-09-18
33.951368,-83.403669,2019-09-18 12:03:00,77.1,172.0,13.75,0.0,1.0,0.0,0.01,25.465,2019-09-18
33.988335,-83.422122,2019-09-18 12:10:00,77.0,255.0,18.75,0.0,1.0,0.0,0.02,25.5,2019-09-18
33.952459,-83.374599,2019-09-18 11:31:00,76.85,351.0,13.85,0.27,0.66,0.05,0.13,25.805,2019-09-18
33.961252,-83.38918,2019-09-18 11:59:00,77.01,239.3,10.55,0.23,0.77,0.0,0.01,25.184,2019-09-18
33.941726,-83.374532,2019-09-18 12:23:00,77.35,328.0,11.75,0.0,1.0,0.0,0.0,26.5,2019-09-18
33.9617,-83.416995,2019-09-18 11:52:00,77.1,251.0,13.25,0.97,0.03,0.0,0.06,25.5,2019-09-18
33.95853,-83.370259,2019-09-18 11:35:00,77.04,227.7,13.55,0.0,0.99,0.0,0.04,25.464,2019-09-18
33.958409,-83.353028,2019-09-18 11:32:00,76.9,336.0,11.85,0.4,0.6,0.0,0.02,24.62,2019-09-18
33.960325,-83.379541,2019-09-18 11:55:00,77.1,241.4090909,11.95,0.66,0.34,0.0,0.05,25.66727273,2019-09-18
33.961674,-83.390775,2019-09-18 11:30:00,76.95,309.5,10.15,0.01,0.98,0.0,0.01,25.31,2019-09-18
33.960567,-83.358389,2019-09-18 11:38:00,77.0,229.0,15.35,0.7,0.21,0.01,0.05,25.19,2019-09-18
33.930606,-83.38136,2019-09-18 11:50:00,77.1,290.0,15.25,0.63,0.36,0.0,0.07,26.12,2019-09-18
33.988852,-83.401646,2019-09-18 12:05:00,77.1,193.4285714,15.35,0.99,0.0,0.0,0.15,25.52714286,2019-09-18
33.958487,-83.371628,2019-09-18 11:47:00,77.08181818,300.1818182,13.35,0.0,0.97,0.0,0.04,25.94818182,2019-09-18
33.945722,-83.376442,2019-09-18 11:58:00,77.28,231.8,13.65,0.58,0.36,0.02,0.09,25.824,2019-09-18
33.960908,-83.373784,2019-09-18 11:51:00,77.1,270.5,14.85,0.11,0.81,0.01,0.1,25.06,2019-09-18
33.952399,-83.363798,2019-09-18 11:59:00,77.1,177.5,11.05,0.0,1.0,0.0,0.04,25.37,2019-09-18
33.986378,-83.406662,2019-09-18 12:07:00,77.05,204.0,16.05,0.8,0.19,0.0,0.0,25.56,2019-09-18
33.935087,-83.315811,2019-09-18 11:38:00,77.0,229.0,16.55,0.14,0.86,0.0,0.0,25.56,2019-09-18
33.9318,-83.376821,2019-09-18 12:05:00,77.15,241.25,13.65,0.65,0.29,0.06,0.14,25.565,2019-09-18
33.920296,-83.385529,2019-09-18 11:51:00,77.1,270.5,21.45,0.37,0.63,0.0,0.0,25.25,2019-09-18
33.915082,-83.377117,2019-09-18 11:58:00,77.1,207.0,14.75,0.98,0.0,0.0,0.04,25.06,2019-09-18
33.936233,-83.318004,2019-09-18 11:38:00,77.0,229.0,15.65,0.6,0.4,0.0,0.08,25.56,2019-09-18
33.977207,-83.364241,2019-09-18 11:32:00,76.9,336.0,14.95,0.86,0.13,0.0,0.02,25.44,2019-09-18
33.931079,-83.378173,2019-09-18 12:18:00,77.2,290.0,11.85,0.24,0.74,0.0,0.08,25.44,2019-09-18
33.955328,-83.373353,2019-09-18 12:22:00,77.325,340.0,15.15,0.0,0.98,0.02,0.1,25.935,2019-09-18
33.946171,-83.371366,2019-09-18 11:32:00,76.9,336.0,10.75,0.0,0.99,0.0,0.08,25.19,2019-09-18
33.963956,-83.427738,2019-09-18 11:51:00,77.1,270.5,15.35,0.5,0.5,0.0,0.01,25.31,2019-09-18
33.97777,-83.393189,2019-09-18 12:02:00,77.1,158.0,14.95,0.06,0.94,0.0,0.0,25.81,2019-09-18
33.926573,-83.355511,2019-09-18 12:07:00,77.05,204.0,18.05,0.63,0.37,0.0,0.01,25.19,2019-09-18
33.919775,-83.386745,2019-09-18 11:47:00,77.05,293.5,25.25,0.97,0.03,0.0,0.0,25.5,2019-09-18
