Time,aat,temp_station,solar_station,lst,veg_p,man_p,wat_p,canopy_p
9/18/2019 11:51,25.804,25.08095238,224.2,14.75,0.28,0.71,0.01,0.06
9/18/2019 11:51,25.25,25.05555556,270.5,21.45,0.37,0.63,0,0
9/18/2019 11:51,25.31,25.05555556,270.5,22.35,0.17,0.82,0.01,0
9/18/2019 11:51,25.31,25.05555556,270.5,19.15,0.23,0.72,0.05,0.01
9/18/2019 11:51,25.659,25.05555556,258.25,14.85,0.55,0.45,0,0.13
9/18/2019 11:52,25.56,25.05555556,251,22.25,0.04,0.96,0,0
9/18/2019 11:52,25.56,25.05555556,251,15.15,0.74,0.1,0.01,0.08
9/18/2019 11:52,25.495,25.05555556,251,18.35,0.08,0.92,0,0.02
9/18/2019 11:52,25.19,25.05555556,251,14.65,0,0.98,0.02,0.2
9/18/2019 11:52,25.31,25.05555556,251,11.95,0.34,0.66,0,0.02
9/18/2019 11:52,25.44,25.05555556,251,19.45,0.75,0.24,0,0.04
9/18/2019 11:52,25.56,25.05555556,251,16.35,0.68,0.14,0.18,0
9/18/2019 11:52,25.75,25.05555556,251,14.85,0.5,0.5,0,0.06
9/18/2019 11:52,25.12,25.05555556,251,14.95,0,0.94,0.06,0.13
9/18/2019 11:52,26.44,25.18055556,290.75,15.15,1,0,0,0.1
9/18/2019 11:52,25.81,25.11111111,265,15.25,0.03,0.94,0,0.08
9/18/2019 11:52,26.31,25.05555556,251,15.85,0.3,0.7,0,0.04
9/18/2019 11:52,25.5,25.05555556,251,13.25,0.97,0.03,0,0.06
9/18/2019 11:52,25.19,25.05555556,251,11.55,0.21,0.69,0.01,0.06
9/18/2019 11:52,25.25,25.05555556,251,14.65,0.39,0.61,0,0.07
9/18/2019 11:52,25.749,25.05555556,251.4,13.15,0.13,0.87,0,0
9/18/2019 11:52,25.37,25.05555556,251,11.55,0.83,0.17,0,0.08
9/18/2019 11:52,25.62,25.05555556,251,12.95,0.83,0.17,0,0.03
9/18/2019 11:52,25.69,25.05555556,251,16.15,0,1,0,0.03
9/18/2019 11:52,26.06,25.05555556,251,14.75,0,1,0,0.09
9/18/2019 11:52,25.5,25.05555556,251,15.65,0,0.94,0.06,0.05
9/18/2019 11:53,25.31,25.05555556,252,15.85,0.07,0.93,0,0.02
9/18/2019 11:53,25.27769231,25.05555556,252,14.05,0.11,0.58,0,0.06
9/18/2019 11:53,25.31,25.05555556,252,14.35,0.82,0.13,0,0.07
9/18/2019 11:53,25.69,25.05555556,252,16.05,0.11,0.85,0,0
9/18/2019 11:53,25.69,25.05555556,252,15.75,0.24,0.69,0,0.01
9/18/2019 11:53,25.25,25.05555556,252,16.15,0.01,0.98,0,0.01
9/18/2019 11:53,25.94,25.05555556,252,12.95,0.36,0.64,0,0.09
9/18/2019 11:53,25.56,25.05555556,252,10.55,0.37,0.63,0,0.13
9/18/2019 11:53,25.44,25.05555556,252,10.75,0.68,0.32,0,0.02
9/18/2019 11:53,25.69,25.05555556,252,12.05,0,1,0,0.06
9/18/2019 11:53,26.32482759,25.08620689,257.362069,15.35,0.02,0.94,0,0.03
9/18/2019 11:53,25.87,25.05555556,252,12.25,0.02,0.95,0,0.02
9/18/2019 11:53,25.87,25.05555556,252,12.05,0,0.97,0.03,0.09
9/18/2019 11:53,25.44,25.05555556,252,10.75,0,1,0,0
9/18/2019 11:53,25.37,25.05555556,252,15.35,0.5,0.5,0,0.17
9/18/2019 11:53,25.81,25.05555556,252,21.05,0.8,0.14,0.06,0.11
9/18/2019 11:53,25.75,25.05555556,252,12.65,1,0,0,0.04
9/18/2019 11:53,26.06,25.05555556,252,13.85,0.02,0.77,0,0.01
9/18/2019 11:53,25.69,25.05555556,252,15.75,0.55,0.45,0,0.01
9/18/2019 11:53,25.81,25.05555556,252,22.45,0.02,0.98,0,0.01
9/18/2019 11:53,25.56,25.05555556,252,17.55,0.81,0.19,0,0.04
9/18/2019 11:53,25.25,25.05555556,252,13.85,0.3,0.7,0,0.03
9/18/2019 11:54,25.31,25.05555556,253,15.65,0.73,0.19,0.08,0.04
9/18/2019 11:54,26.87363636,25.05555556,249.1363636,12.95,0.21,0.79,0,0
9/18/2019 11:54,25.25,25.05555556,253,12.35,0.04,0.96,0,0.01
9/18/2019 11:54,25.31,25.05555556,253,14.75,0.43,0.57,0,0.06
9/18/2019 11:54,25.12,25.05555556,253,18.35,0.63,0.35,0,0.04
9/18/2019 11:54,24.94,25.05555556,253,15.65,0.29,0.71,0,0
9/18/2019 11:54,25,25.05555556,253,15.65,0.02,0.98,0,0
9/18/2019 11:54,25.81,25.05555556,253,15.05,0.67,0.33,0,0.02
9/18/2019 11:54,25.44,25.05555556,253,13.15,0.03,0.96,0.01,0.02
9/18/2019 11:54,25.5,25.05555556,253,11.35,0.97,0.01,0.02,0.09
9/18/2019 11:54,25.56,25.05555556,253,11.15,0.6,0.4,0,0.08
9/18/2019 11:54,25.44,25.05555556,253,11.65,0.08,0.92,0,0.01
9/18/2019 11:54,25.56,25.05555556,253,11.65,0.22,0.77,0.01,0.03
9/18/2019 11:54,25.31545455,25.05555556,248.3636364,12.05,0.47,0.5,0.03,0.06
9/18/2019 11:54,25.37,25.05555556,253,14.65,0.15,0.85,0,0.13
9/18/2019 11:54,25.69,25.05555556,253,12.95,0.01,0.99,0,0.02
9/18/2019 11:54,26.06,25.05555556,253,16.15,0.42,0.49,0,0.02
9/18/2019 11:54,25.995,25.05555556,251.7857143,11.75,0.01,0.98,0,0.05
9/18/2019 11:54,25.25,25.05555556,253,15.75,0.26,0.68,0.06,0.05
9/18/2019 11:55,25.37,25.05555556,244.5,10.05,0.8,0.2,0,0.08
9/18/2019 11:55,25.25,25.05555556,244.5,17.65,0.33,0.66,0.01,0.05
9/18/2019 11:55,24.94,25.05555556,244.5,19.55,0.42,0.49,0.03,0.19
9/18/2019 11:55,25.37,25.05555556,244.5,15.75,0,1,0,0.01
9/18/2019 11:55,25.5,25.05555556,244.5,14.55,0.11,0.89,0,0
9/18/2019 11:55,25.12,25.05555556,244.5,17.05,0.93,0.06,0,0.15
9/18/2019 11:55,25.5,25.05555556,244.5,12.05,0.11,0.89,0,0.03
9/18/2019 11:55,25.91666667,25.14814815,246.1666667,12.35,0.88,0.1,0.02,0.07
9/18/2019 11:55,25.06,25.05555556,244.5,12.55,0.49,0.51,0,0.08
9/18/2019 11:55,27.12,25.05555556,244.5,12.35,0.45,0.29,0.26,0.04
9/18/2019 11:55,25.06,25.05555556,244.5,17.45,0.57,0.37,0.06,0.04
9/18/2019 11:55,25.37,25.05555556,244.5,11.45,0.15,0.85,0,0.11
9/18/2019 11:55,25.66727273,25.05555556,241.4090909,11.95,0.66,0.34,0,0.05
9/18/2019 11:55,25.94,25.05555556,244.5,11.45,0.52,0.48,0,0.21
9/18/2019 11:55,25.55454545,25.04040404,222.4090909,11.05,0,1,0,0
9/18/2019 11:55,25.62,25.05555556,244.5,11.05,0,1,0,0.02
9/18/2019 11:55,25.25,25.05555556,244.5,17.25,0.53,0.47,0,0.03
9/18/2019 11:55,25.12,25.05555556,244.5,17.05,0.8,0.15,0,0.12
9/18/2019 11:55,24.87,25.05555556,244.5,19.85,0.74,0.24,0,0.19
9/18/2019 11:55,26,25.14814815,246.1666667,11.65,0.98,0.02,0,0.21
9/18/2019 11:55,25.31,25.05555556,244.5,15.95,0.71,0.29,0,0.12
9/18/2019 11:55,25.25,25.05555556,244.5,13.55,0.75,0.1,0,0.07
9/18/2019 11:55,25.465,25.04166667,224.25,12.15,0.65,0.35,0,0.03
9/18/2019 11:55,25.25,25.05555556,244.5,15.15,0.52,0.48,0,0.03
9/18/2019 11:55,25.44,25.05555556,244.5,12.05,0.78,0.22,0,0.1
9/18/2019 11:55,25.67538462,25.05555556,244.5,11.35,0,1,0,0.01
9/18/2019 11:55,26.31,25.05555556,244.5,11.55,0,0.92,0.08,0.03
9/18/2019 11:56,25.37,25.05555556,236,15.15,0.56,0.44,0,0.09
9/18/2019 11:56,25.25,25.05555556,236,14.75,0.01,0.92,0.02,0.05
9/18/2019 11:56,25.12,25.05555556,236,17.05,0.44,0.55,0.01,0.07
9/18/2019 11:56,26.69,25.05555556,236,17.15,0.77,0.12,0.11,0.07
9/18/2019 11:56,25,25.01767677,271.9090909,11.35,0,1,0,0.02
9/18/2019 11:56,25.19,25.05555556,236,17.25,0.44,0.53,0.03,0.03
9/18/2019 11:56,25.67,25.02222222,240.8,11.55,0,0.73,0,0.02
9/18/2019 11:56,25.65363636,25.05555556,242.8181818,11.75,0.21,0.77,0.02,0.1
9/18/2019 11:56,25.19,25.05555556,236,10.85,0.01,0.99,0,0.13
9/18/2019 11:56,25.345,25.05555556,236,16.05,0,1,0,0.02
9/18/2019 11:56,26,25.05555556,236,11.85,0.27,0.73,0,0.1
9/18/2019 11:56,25.25,25.05555556,236,11.05,0.32,0.59,0,0.03
9/18/2019 11:56,25.5,25.05555556,236,11.95,0.35,0.65,0,0.07
9/18/2019 11:56,25.43666667,25.05555556,236,12.05,0.38,0.62,0,0.05
9/18/2019 11:56,26.35333333,25.05555556,231.1666667,23.85,0.6,0.4,0,0
9/18/2019 11:56,25.60363636,25.04292929,276.2272727,12.45,0.08,0.92,0,0.04
9/18/2019 11:56,26.06,25.05555556,236,11.15,0,1,0,0.01
9/18/2019 11:56,25.25,25.05555556,236,11.35,0.22,0.77,0,0.15
9/18/2019 11:56,25.21727273,25.03030303,262.3636364,11.35,0,1,0,0.02
9/18/2019 11:57,25.12,25.05555556,221.5,15.55,0.13,0.87,0,0.02
9/18/2019 11:57,25.62666667,25.05555556,290.25,15.05,0,1,0,0
9/18/2019 11:57,26,25.05555556,221.5,11.65,0.45,0.48,0.03,0.05
9/18/2019 11:57,25.25,25.05555556,221.5,10.85,0.31,0.69,0,0.12
9/18/2019 11:57,26.5,25.05555556,221.5,21.25,0,1,0,0
9/18/2019 11:57,25.87,25.05555556,221.5,11.35,0.6,0.39,0,0.06
9/18/2019 11:57,26.12,25.05555556,221.5,12.65,0.09,0.89,0.01,0.05
9/18/2019 11:57,25.44,25.05555556,221.5,12.25,0,0.99,0,0
9/18/2019 11:57,25.12,25.05555556,221.5,17.35,0.08,0.87,0.05,0.02
9/18/2019 11:57,25.6,25.05555556,231.65,11.35,0,1,0,0.02
9/18/2019 11:57,25.28375,25.03472222,248.6875,10.75,0.08,0.79,0.13,0.05
9/18/2019 11:57,26.27625,25.05555556,217.875,11.55,0,1,0,0.04
9/18/2019 11:57,25.94,25.05555556,221.5,15.15,0.02,0.95,0.03,0.04
9/18/2019 11:57,26.25,25.05555556,221.5,12.65,0.01,0.93,0.06,0.06
9/18/2019 11:57,25.81,25.05555556,221.5,14.45,0.06,0.94,0,0.08
9/18/2019 11:57,25.12,25.05555556,221.5,12.55,0.43,0.56,0,0.07
9/18/2019 11:57,25.56,25.05555556,221.5,12.35,0.05,0.85,0.05,0.04
9/18/2019 11:57,26,25.05555556,221.5,11.85,0.85,0.15,0,0.2
9/18/2019 11:57,25.06,25.05555556,221.5,13.45,0.84,0.11,0.05,0.14
9/18/2019 11:57,25.77222222,25.14814815,228.7777778,13.05,0.28,0.66,0.02,0.03
9/18/2019 11:57,25.25,25.05555556,221.5,17.35,0.57,0.29,0.07,0.13
9/18/2019 11:58,25.41909091,25.02525253,208.0909091,13.55,0.05,0.95,0,0.02
9/18/2019 11:58,25.19,25.05555556,207,14.25,0.34,0.66,0,0.23
9/18/2019 11:58,25.68,25.11111111,219.125,13.45,0.06,0.94,0,0.06
9/18/2019 11:58,25.824,25.15555556,231.8,13.65,0.58,0.36,0.02,0.09
9/18/2019 11:58,25.74384615,24.99572649,239.3076923,12.35,0,0.99,0,0.01
9/18/2019 11:58,25.31,25.05555556,207,10.55,0.54,0.46,0,0.14
9/18/2019 11:58,25.06,25.05555556,207,10.25,0.14,0.86,0,0.02
9/18/2019 11:58,25.62,25.05555556,207,10.65,0.18,0.71,0.11,0.12
9/18/2019 11:58,25.12,25.05555556,207,16.75,0.94,0.06,0,0.05
9/18/2019 11:58,25.87,25.05555556,207,11.75,0.61,0.39,0,0.18
9/18/2019 11:58,26.56,25.05555556,207,12.15,0,1,0,0
9/18/2019 11:58,24.87,25.05555556,189.7916667,14.55,1,0,0,0.12
9/18/2019 11:58,25.74666667,25.05555556,207,11.35,0,1,0,0.01
9/18/2019 11:58,26.02875,25.21180556,245.75,13.35,0.05,0.92,0.03,0.05
9/18/2019 11:58,25.06,25.05555556,207,14.75,0.98,0,0,0.04
9/18/2019 11:58,26.225,25.25555556,256.6,13.55,0,0.95,0.05,0.08
9/18/2019 11:59,24.81,25.05555556,177.5,15.55,1,0,0,0.12
9/18/2019 11:59,25.75,25.05555556,177.5,10.65,0.61,0.39,0,0.06
9/18/2019 11:59,26.12,25.05555556,177.5,12.95,0.36,0.64,0,0
9/18/2019 11:59,25.87,25.05555556,177.5,14.95,0,1,0,0.02
9/18/2019 11:59,25.334,25.01666667,199.55,14.35,0.62,0.37,0,0.14
9/18/2019 11:59,25.184,25.00555556,239.3,10.55,0.23,0.77,0,0.01
9/18/2019 11:59,25.83,25.12962963,213.3333333,13.45,0.18,0.75,0.03,0.09
9/18/2019 11:59,25.56,25.05555556,177.5,13.65,0.08,0.92,0,0.07
9/18/2019 11:59,25.56,25.05555556,177.5,10.35,0.27,0.72,0,0.09
9/18/2019 11:59,25.75,25.05555556,177.5,10.55,0.52,0.46,0.02,0.09
9/18/2019 11:59,25.19636364,25.02525253,207.2272727,12.65,0.54,0.46,0,0.2
9/18/2019 11:59,25.21727273,25.01010101,233.6818182,11.05,0.19,0.78,0.03,0.06
9/18/2019 11:59,25.5,25.05555556,177.5,11.35,0.18,0.82,0,0
9/18/2019 11:59,25.19,25.05555556,177.5,10.95,0.26,0.74,0,0.13
9/18/2019 11:59,25.5,25.05555556,177.5,13.05,0.22,0.76,0,0.07
9/18/2019 11:59,24.87,25.05555556,177.5,12.55,0.22,0.76,0.02,0.17
9/18/2019 11:59,25.37,25.05555556,177.5,11.25,0.92,0.06,0.02,0.11
9/18/2019 11:59,25.37,25.05555556,177.5,11.05,0,1,0,0.04
9/18/2019 11:59,25.455,25.05555556,173.8125,10.35,0.59,0,0,0.22
9/18/2019 11:59,25.44,25.05555556,177.5,11.75,0.06,0.94,0,0
9/18/2019 12:00,25.62,25.05555556,148,11.75,0.05,0.94,0.01,0
9/18/2019 12:00,25.5,25.05555556,148,11.55,0.22,0.77,0,0.01
9/18/2019 12:00,25.37,25.05555556,148,11.35,0.55,0.42,0,0.34
9/18/2019 12:00,25.25,25.05555556,148,12.35,0.12,0.88,0,0.05
9/18/2019 12:00,24.75,25.05555556,148,16.25,0.52,0.48,0,0.05
9/18/2019 12:00,25.25,25.05555556,148,11.05,0.6,0.34,0.06,0.06
9/18/2019 12:00,25.56,25.05555556,148,11.25,0.07,0.93,0,0.06
9/18/2019 12:00,24.81,25.05555556,148,12.35,0.94,0.03,0.03,0.02
9/18/2019 12:00,25.56,25.05555556,148,10.35,0.44,0.53,0,0.01
9/18/2019 12:00,25.065,25.02777778,201.5,12.35,0.46,0.5,0.04,0.1
9/18/2019 12:00,25.12,25.05555556,148,13.15,0.33,0.65,0.02,0.03
9/18/2019 12:00,25.98,25.17708333,239.5625,12.95,0,1,0,0
9/18/2019 12:00,25.935,25.15277778,221.25,12.85,0.06,0.94,0,0.04
9/18/2019 12:00,26,25.05555556,148,21.25,0,1,0,0.02
9/18/2019 12:00,25.81,25.05555556,148,10.85,0.35,0.65,0,0.06
9/18/2019 12:00,25.61933333,25.08888889,226.6666667,12.25,0.17,0.82,0.01,0.09
9/18/2019 12:00,25.44,25.05555556,148,11.25,0.41,0.58,0,0.1
9/18/2019 12:00,25.56,25.05555556,148,10.85,0.31,0.68,0,0.03
9/18/2019 12:00,25.83571429,25.13888889,210.7857143,10.75,0,1,0,0
9/18/2019 12:01,24.94,25.05555556,153,14.95,0.09,0.89,0,0
9/18/2019 12:01,25.25,25.05555556,153,12.65,0.25,0.72,0,0.06
9/18/2019 12:01,25.94636364,25.05555556,153,19.75,0,1,0,0.02
9/18/2019 12:01,25.58363636,25.08080808,184.8181818,11.15,0.1,0.89,0.01,0.03
9/18/2019 12:01,25.88333333,25.05555556,154.3888889,12.15,0.12,0.61,0.27,0.06
9/18/2019 12:01,25.31,25.05555556,153,11.95,0.54,0.46,0,0.02
9/18/2019 12:01,25.56,25.05555556,153,12.55,0.24,0.52,0,0.03
9/18/2019 12:01,25.38125,25.05555556,153,12.65,0.19,0.77,0,0
9/18/2019 12:01,26,25.15277778,223.75,12.25,0.14,0.84,0,0.08
9/18/2019 12:01,25.31,25.05555556,153,11.85,0,1,0,0.03
9/18/2019 12:01,26.39181818,25.16919192,296.1818182,11.05,0,1,0,0.1
9/18/2019 12:01,25.56,25.05555556,153,12.05,0,1,0,0.02
9/18/2019 12:01,26.94,25.05555556,153,17.05,0.38,0.46,0,0
9/18/2019 12:01,25.61538462,25.05555556,153,11.25,0.18,0.82,0,0.02
9/18/2019 12:01,25.37,25.05555556,153,11.95,0.2,0.8,0,0.01
9/18/2019 12:01,24.87,25.05555556,153,12.55,0.36,0.64,0,0.12
9/18/2019 12:01,25.56,25.05555556,153,12.25,0,1,0,0.04
9/18/2019 12:01,24.94,25.05555556,153,14.35,0.33,0.62,0.02,0.06
9/18/2019 12:01,25.39333333,25.03703704,171.8333333,13.85,0.15,0.83,0,0.13
9/18/2019 12:02,25.485,25.05555556,158,11.25,0.43,0.57,0,0.01
9/18/2019 12:02,27.06,25.05555556,158,16.75,0.11,0.89,0,0.01
9/18/2019 12:02,25.75,25.05555556,158,12.55,0,1,0,0.05
9/18/2019 12:02,26.37,25.05555556,166.8421053,12.65,0.46,0.52,0.02,0.08
9/18/2019 12:02,25.31,25.05555556,158,12.15,0.27,0.73,0,0.15
9/18/2019 12:02,26.25,25.05555556,158,17.05,0.86,0.14,0,0.04
9/18/2019 12:02,25.5,25.09259259,210.5,11.85,0.36,0.58,0.06,0.02
9/18/2019 12:02,25.8948,25.22888889,260.6,13.85,0.31,0.68,0.01,0.11
9/18/2019 12:02,25.37,25.05555556,158,12.15,0.51,0.49,0,0.25
9/18/2019 12:02,25.56,25.05555556,158,12.75,0.07,0.93,0,0.02
9/18/2019 12:02,25.37,25.05555556,158,15.05,0.34,0.66,0,0.02
9/18/2019 12:02,25.826,25.14444444,284,11.45,0.07,0.93,0,0.02
9/18/2019 12:02,25.25,25.05555556,158,20.25,0.34,0.66,0,0.02
9/18/2019 12:02,26.06,25.05555556,158,22.85,0.35,0.65,0,0
9/18/2019 12:02,25.29928571,25.06349206,164.25,11.65,0.11,0.89,0,0.01
9/18/2019 12:02,25.56,25.05555556,158,12.75,0,1,0,0.03
9/18/2019 12:02,25.5,25.05555556,158,12.75,0.15,0.85,0,0.03
9/18/2019 12:02,25.81,25.05555556,158,14.95,0.06,0.94,0,0
9/18/2019 12:02,26.08411765,25.05555556,162.1176471,17.45,0.21,0.79,0,0.01
9/18/2019 12:02,25.44,25.05555556,158,20.85,0.61,0.37,0,0.05
9/18/2019 12:03,25.31,25.05555556,172,14.15,0.98,0.02,0,0.18
9/18/2019 12:03,25.56,25.19444444,210.75,11.55,0.22,0.77,0,0.04
9/18/2019 12:03,26.22,25.09722222,228.25,14.25,0,0.87,0,0.04
9/18/2019 12:03,26.06,25.05555556,172,16.45,0.01,0.99,0,0.03
9/18/2019 12:03,25.465,25.05555556,172,13.75,0,1,0,0.01
9/18/2019 12:03,25.19,25.05555556,172,14.05,0.42,0.58,0,0.13
9/18/2019 12:03,26.62,25.05555556,172,16.75,0.12,0.88,0,0
9/18/2019 12:03,26.19,25.05555556,172,15.05,0.85,0.15,0,0
9/18/2019 12:03,25.55375,25.06018518,167.9583333,11.25,0,1,0,0.02
9/18/2019 12:03,25.31,25.05555556,172,19.35,0.65,0.35,0,0.06
9/18/2019 12:03,26.69,25.05555556,172,17.25,0.81,0,0,0.01
9/18/2019 12:03,26.69,25.05555556,172,17.25,0.19,0.81,0,0
9/18/2019 12:03,26.5,25.05555556,172,16.65,0.35,0.65,0,0.02
9/18/2019 12:03,25.69,25.05555556,172,14.05,0.12,0.86,0,0.05
9/18/2019 12:03,25.5,25.05555556,172,14.05,0.06,0.93,0.01,0.08
9/18/2019 12:03,25.6376,25.05555556,179.28,14.05,0,0.89,0,0.01
9/18/2019 12:03,26.5,25.05555556,172,15.65,0.23,0.77,0,0
9/18/2019 12:03,26.12,25.05555556,172,12.25,0.38,0.62,0,0
9/18/2019 12:03,25.275,25.05555556,172,11.15,0.25,0.75,0,0.01
9/18/2019 12:04,25.81,25.05555556,186,13.05,0.08,0.92,0,0.08
9/18/2019 12:04,26,25.05555556,186,14.75,0.18,0.82,0,0.04
9/18/2019 12:04,26,25.05555556,186,14.75,0.95,0.05,0,0.12
9/18/2019 12:04,25.62,25.05555556,186,13.85,0.42,0.58,0,0
9/18/2019 12:04,26.44,25.05555556,186,14.55,0.09,0.91,0,0.06
9/18/2019 12:04,25.37,25.05555556,186,15.65,0,0.94,0.06,0.03
9/18/2019 12:04,25.45307692,25.17094017,224.3076923,11.35,0.03,0.96,0,0
9/18/2019 12:04,25.06,25.05555556,186,15.05,0.72,0.27,0,0.3
9/18/2019 12:04,25.49666667,25.09259259,255.3333333,12.25,0.22,0.78,0,0
9/18/2019 12:04,25.75,25.05555556,186,13.95,0,0.95,0,0.02
9/18/2019 12:04,25.25,25.05555556,186,14.25,0.32,0.66,0.02,0.05
9/18/2019 12:04,25.12,25.05555556,186,14.75,0.38,0.6,0,0.1
9/18/2019 12:04,26,25.05555556,186,13.35,0.32,0.68,0,0.01
9/18/2019 12:04,25.44,25.05555556,186,12.25,0.43,0.57,0,0.01
9/18/2019 12:04,25.56,25.05555556,186,14.85,0.05,0.95,0,0.01
9/18/2019 12:04,25.75,25.05555556,186,13.95,0,1,0,0.04
9/18/2019 12:04,25.94,25.05555556,186,19.45,1,0,0,0.02
9/18/2019 12:04,25.31,25.05555556,186,14.95,0.14,0.71,0,0.01
9/18/2019 12:04,25.87,25.05555556,186,13.25,0.69,0.31,0,0
9/18/2019 12:04,26,25.05555556,186,16.85,0.8,0.18,0,0.04
9/18/2019 12:05,25.52714286,25.05555556,193.4285714,15.35,0.99,0,0,0.15
9/18/2019 12:05,25.31,25.05555556,192.5,14.25,0.07,0.93,0,0.01
9/18/2019 12:05,25.54705882,25.05555556,197.0882353,14.65,0.04,0.9,0.06,0.02
9/18/2019 12:05,25.5,25.05555556,192.5,14.25,0.28,0.7,0,0.02
9/18/2019 12:05,25.62,25.05555556,192.5,17.95,0.15,0.85,0,0.01
9/18/2019 12:05,25.37,25.05555556,192.5,15.15,0,1,0,0.03
9/18/2019 12:05,25.94,25.05555556,192.5,15.05,0.37,0.59,0.03,0.13
9/18/2019 12:05,25.75,25.05555556,192.5,19.45,0.99,0.01,0,0.01
9/18/2019 12:05,25.6875,25.22222222,261.875,14.75,0.06,0.94,0,0
9/18/2019 12:05,25.81,25.05555556,192.5,20.85,0.7,0.3,0,0
9/18/2019 12:05,26,25.05555556,192.5,15.25,0,1,0,0
9/18/2019 12:05,25.44,25.05555556,192.5,13.95,0.37,0.63,0,0.12
9/18/2019 12:05,25.81,25.05555556,192.5,14.35,0.43,0.56,0,0.13
9/18/2019 12:05,25.5,25.05555556,192.5,14.45,0.75,0.2,0,0.06
9/18/2019 12:05,25.565,25.08333333,241.25,13.65,0.65,0.29,0.06,0.14
9/18/2019 12:05,26.25565217,25.03381643,208.3913043,14.45,0.17,0.69,0.14,0.07
9/18/2019 12:05,25.56,25.05555556,192.5,12.15,0.08,0.92,0,0.01
9/18/2019 12:05,25.5,25.08333333,241.25,12.15,0.31,0.67,0.02,0.08
9/18/2019 12:05,25.81,25.05555556,192.5,15.35,0.57,0.43,0,0
9/18/2019 12:05,25.56,25.05555556,192.5,12.45,0.97,0.01,0,0.12
9/18/2019 12:05,25.81,25.05555556,192.5,15.25,0.26,0.74,0,0.02
9/18/2019 12:06,25.81666667,25.04012346,201.7777778,15.15,0.52,0.48,0,0.07
9/18/2019 12:06,25.81,25.05555556,199,16.35,1,0,0,0.02
9/18/2019 12:06,25.37,25.05555556,199,15.25,0.5,0.46,0.04,0.04
9/18/2019 12:06,25.37,25.05555556,199,15.45,0.45,0.55,0,0.05
9/18/2019 12:06,25.81,25.05555556,199,15.05,0.16,0.84,0,0.03
9/18/2019 12:06,25.19,25.05555556,199,12.25,0,1,0,0.08
9/18/2019 12:06,25.69,25.05555556,199,14.75,0.64,0.29,0.07,0.09
9/18/2019 12:06,25.43714286,25.04761905,200.4285714,19.15,0.34,0.66,0,0.13
9/18/2019 12:06,25.75,25.05555556,199,15.95,0.69,0,0,0.02
9/18/2019 12:06,25.69,25.05555556,199,15.65,0.95,0,0,0.12
9/18/2019 12:06,25.31,25.05555556,199,13.75,0.67,0.21,0.03,0.02
9/18/2019 12:06,26.25,25.05555556,199,14.35,0.94,0.05,0.01,0.03
9/18/2019 12:06,25.69,25.05555556,199,15.95,0.98,0,0,0.01
9/18/2019 12:06,25.37,25.05555556,199,14.85,0,1,0,0.01
9/18/2019 12:06,25.69,25.05555556,199,16.55,0,1,0,0.02
9/18/2019 12:06,25.83222222,25.09259259,281.4722222,13.45,0.5,0.5,0,0.01
9/18/2019 12:06,25.62,25.05555556,199,18.65,0,1,0,0
9/18/2019 12:06,25.5,25.05555556,199,16.95,1,0,0,0.16
9/18/2019 12:06,25.75,25.05555556,199,15.45,0.65,0.01,0.34,0.16
9/18/2019 12:07,25.75,25.02777778,204,15.35,0.04,0.96,0,0.09
9/18/2019 12:07,25.69,25.02777778,204,13.85,0.08,0.92,0,0
9/18/2019 12:07,25.56,25.02777778,204,16.05,0.8,0.19,0,0
9/18/2019 12:07,25.81,25.02777778,204,17.15,0.82,0.18,0,0
9/18/2019 12:07,25.44,25.02777778,204,18.55,0.98,0,0,0.04
9/18/2019 12:07,25.25,25.02777778,204,12.05,0.49,0.28,0,0.05
9/18/2019 12:07,25.12,25.02777778,204,17.15,0.58,0.26,0.16,0.11
9/18/2019 12:07,25.19,25.02777778,204,18.05,0.63,0.37,0,0.01
9/18/2019 12:07,25.44,25.02777778,204,11.65,0.01,0.99,0,0.04
9/18/2019 12:07,25.81,25.02777778,204,14.95,0.16,0.8,0.01,0
9/18/2019 12:07,25.56,25.02777778,204,14.55,0.2,0.8,0,0.01
9/18/2019 12:07,25.62,25.02777778,204,19.35,0.89,0.07,0,0.2
9/18/2019 12:07,25.19,25.02777778,204,18.25,0.01,0.99,0,0.01
9/18/2019 12:07,25.63125,25.02777778,204,14.95,0.28,0.72,0,0.01
9/18/2019 12:07,25.75,25.02777778,204,13.55,0.08,0.92,0,0.04
9/18/2019 12:07,25.81,25.02777778,204,14.95,0,1,0,0
9/18/2019 12:07,25.62,25.02777778,204,16.35,1,0,0,0.15
9/18/2019 12:08,25.86909091,25,209,16.35,0.42,0.57,0,0.11
9/18/2019 12:08,25.06,25,209,16.55,0.02,0.95,0.03,0.09
9/18/2019 12:08,25.06,25,209,12.45,0,0.72,0.28,0.13
9/18/2019 12:08,25.81,25,209,13.35,0.14,0.86,0,0
9/18/2019 12:08,25.87,25,209,12.35,0,1,0,0.03
9/18/2019 12:08,25.0825,25.07291667,253.625,15.45,0.82,0.18,0,0.02
9/18/2019 12:08,25.5,25,209,17.85,0.6,0.38,0.02,0.04
9/18/2019 12:08,25.5,25,209,19.55,0.88,0.03,0.09,0.06
9/18/2019 12:08,25.906,25,220.04,14.45,0.15,0.85,0,0.04
9/18/2019 12:08,25.29333333,25,262,12.25,0.49,0.35,0.02,0.01
9/18/2019 12:08,25.93090909,25,209,14.95,0.09,0.91,0,0.01
